Date,Open,High,Low,Close,Volume,next_close_is_high,next_close_is_low
13-May-05,307,309,303,309,37166491,0,0
12-May-05,314.25,314.25,307.25,307.75,46653945,1,0
11-May-05,309,312.25,307.5,311.5,27636782,0,1
10-May-05,312,312.5,308.25,309,39830048,1,0
9-May-05,316.25,316.25,310.5,311.5,30221019,0,1
6-May-05,311.75,315,311.75,315,15665060,0,1
5-May-05,314.25,314.5,312,313,14261637,1,0
4-May-05,313.75,313.75,310.5,313,21228353,0,0
3-May-05,310,312.75,307.25,312.75,34571729,1,0
29-Apr-05,307,311,306,308,43709287,1,0
28-Apr-05,307.5,307.75,304.25,307,39556353,1,0
27-Apr-05,309,310,305,306,36849882,1,0
26-Apr-05,313.5,315,309.5,310,29341197,0,1
25-Apr-05,312.5,315.75,312.5,313.25,17715434,0,1
22-Apr-05,315,315.75,312.75,313,25749326,1,0
21-Apr-05,313.75,318,312.75,312.75,31316443,1,0
20-Apr-05,320,320,314.25,314.25,34461934,0,1
19-Apr-05,320.25,323.5,320.25,323.25,35615181,0,1
18-Apr-05,320,322,319,321,44979317,1,0
15-Apr-05,321.25,324.75,321.25,323.25,28626359,0,1
14-Apr-05,323.75,328,323.75,325,22481263,0,1
13-Apr-05,319.25,326,318.5,325.5,50155030,0,1
12-Apr-05,315,319,313.5,318.5,45273858,1,0
11-Apr-05,317,319.75,316.75,318.75,18697792,0,1
8-Apr-05,317.75,318.5,316.25,317,29300619,1,0
7-Apr-05,315.25,317.5,315,316.25,17639369,1,0
6-Apr-05,315.25,316.25,313.5,315.5,15513291,1,0
5-Apr-05,315.75,317.5,312,314,49164235,1,0
4-Apr-05,317.5,317.75,315,315,20613150,0,1
1-Apr-05,316,319,315.25,317.25,24902634,0,1
31-Mar-05,322.5,322.5,316.5,316.5,57547346,1,0
30-Mar-05,318,321,317,321,40431076,0,1
29-Mar-05,317,319,314.75,319,36912626,1,0
24-Mar-05,318,318,315,316.75,31196795,1,0
23-Mar-05,315.75,319.25,315.75,318.75,28239311,0,1
22-Mar-05,315.5,318,313.25,318,39910671,1,0
21-Mar-05,316,316.5,314,315.5,18720810,1,0
18-Mar-05,312,316.75,312,316.5,31468783,0,1
17-Mar-05,312.75,313.5,310.25,313,38580816,1,0
16-Mar-05,311.5,313,309.75,312.75,30898403,1,0
15-Mar-05,313,315.25,312.5,313,28713330,0,1
14-Mar-05,314.25,315.75,311,314,32825261,0,1
11-Mar-05,315.5,317,314.25,315.25,51821437,0,1
10-Mar-05,309,317.25,314.5,314.5,59064877,1,0
9-Mar-05,305.5,310,304.5,308.75,48601609,1,0
8-Mar-05,305.5,306,303,305,24401818,1,0
7-Mar-05,308,309,304.5,305.25,16582731,0,1
4-Mar-05,307,308,305,308,22947588,0,1
3-Mar-05,308.75,308.75,305.75,306.25,27054317,1,0
2-Mar-05,306.25,308.5,304,308.5,39966267,0,1
1-Mar-05,306.5,307.5,304.5,305.5,32770366,1,0
28-Feb-05,309.25,310.75,305,305.25,39818265,1,0
25-Feb-05,308.5,310.5,305.25,308.5,31510653,0,1
24-Feb-05,303.75,309.75,303.25,307,39112169,1,0
23-Feb-05,301.5,306.25,301.5,303.25,47245249,1,0
22-Feb-05,304.5,306,302,304.75,41396226,0,1
21-Feb-05,310.5,310.5,303,304.75,62808960,0,0
18-Feb-05,312,312,309.5,310.5,37072901,0,1
17-Feb-05,314.25,316,311,311.5,20835231,0,1
16-Feb-05,310.5,315.25,310.5,315,33024947,0,1
15-Feb-05,313.25,314,310.75,312.75,20049884,1,0
14-Feb-05,314,316.5,313,313.75,26126162,0,1
11-Feb-05,312.75,316.5,312.75,315.5,40048053,0,1
10-Feb-05,312.5,314.25,310.5,313.25,17183070,1,0
9-Feb-05,314.75,315.5,311,312.5,26621052,1,0
8-Feb-05,311,314.75,311,314.75,24168379,0,1
7-Feb-05,315.5,315.5,307.75,312.25,28716249,1,0
4-Feb-05,315.75,316.5,310,311.25,31707432,1,0
3-Feb-05,312,316.25,311.25,316.25,34591383,0,1
2-Feb-05,309.75,312,308.75,311.75,31862621,1,0
1-Feb-05,308.5,309.75,307,309,60129813,1,0
31-Jan-05,307.25,312.75,307.25,308.25,26431269,1,0
28-Jan-05,308,309.5,305.5,307,27954966,1,0
27-Jan-05,306.5,308,305,308,26454911,0,1
26-Jan-05,308.25,309.25,305,306,50761230,1,0
25-Jan-05,310,311.5,306.5,307.75,52476561,0,1
24-Jan-05,312,312.5,309,311.25,20365210,0,1
21-Jan-05,314.75,314.75,312,312.25,32770923,0,1
20-Jan-05,311.75,314.25,311,313.5,34940514,0,1
19-Jan-05,314.25,314.5,311.25,312.5,62148534,1,0
18-Jan-05,316.5,317.5,312,313.75,78318702,0,1
17-Jan-05,319.5,323.25,322.75,323.25,41857319,0,1
14-Jan-05,315,318.75,313,316.75,48502284,1,0
13-Jan-05,317.5,318.5,313.5,314.25,45716352,1,0
12-Jan-05,324,324,315.25,315.25,55948045,0,1
11-Jan-05,320,322,319,321.25,33477503,0,1
10-Jan-05,319.75,320.5,319,320.25,14081926,1,0
7-Jan-05,317.75,321.25,317.75,319.75,47007558,1,0
6-Jan-05,315,320,314.75,318.75,22291344,1,0
5-Jan-05,315.5,318,315,315,35729394,1,0
4-Jan-05,319.25,321.25,317,318,45192451,0,1
31-Dec-04,321,322,320.25,321.75,2257285,0,1
30-Dec-04,319.75,322.5,319,321.75,11271745,0,0
29-Dec-04,317,323.75,317,319.5,21184892,1,0
24-Dec-04,315.75,320,315.75,319.5,2195450,0,0
23-Dec-04,320,321,316.75,317,18650224,1,0
22-Dec-04,315.25,320.75,314.5,320.25,24420559,0,1
21-Dec-04,319,319.5,314,314.75,28189069,1,0
20-Dec-04,315.25,318.75,314,318,18097185,0,1
17-Dec-04,315,316.5,314,314.5,34572092,1,0
16-Dec-04,312.25,315.5,310.5,314.25,29920894,1,0
15-Dec-04,310.25,311.75,308,311.5,45201612,1,0
14-Dec-04,306,310.5,306,310.5,24348823,1,0
13-Dec-04,303,309.5,303,308.5,25347935,1,0
10-Dec-04,310,311.5,307.5,307.5,26518145,1,0
9-Dec-04,309.5,311.25,307.75,310,32042971,0,1
8-Dec-04,306.75,309,305.25,308.5,24582997,1,0
7-Dec-04,309.75,311,307.5,308.75,21637942,0,1
6-Dec-04,308.5,310.75,307,309.75,22126429,0,1
3-Dec-04,309.75,311.5,309,310.25,49755179,0,1
2-Dec-04,304.25,310,304.25,310,44819180,1,0
1-Dec-04,301.5,305.25,301.25,304.5,30572091,1,0
30-Nov-04,302,303.75,300.5,301.5,29461297,1,0
29-Nov-04,306,306.5,301.5,302.75,37155071,0,1
26-Nov-04,308,308.75,303,305.5,29474516,0,1
25-Nov-04,303,315.25,303,308.75,77959314,0,1
24-Nov-04,298.75,300,296,298,56212615,1,0
23-Nov-04,298.25,298.25,293.5,296,34862505,1,0
22-Nov-04,296.5,296.75,294.5,295.5,23124216,1,0
19-Nov-04,300.25,301.75,296.25,296.75,18837165,0,1
18-Nov-04,298,302.25,298,300.25,49075750,0,1
17-Nov-04,299,300.25,294.75,299.5,43889600,1,0
16-Nov-04,302.25,302.25,300.25,300.5,31922625,0,1
15-Nov-04,299,302,297.5,301,49343691,0,1
12-Nov-04,297,300,297,299.75,23716320,1,0
11-Nov-04,295,299,294.5,297.25,29174086,1,0
10-Nov-04,292.5,297,292.5,295,35818967,1,0
9-Nov-04,291.75,294.25,289.75,293.25,42257627,1,0
8-Nov-04,291,292.5,289.25,291.75,34555803,1,0
5-Nov-04,291.75,291.75,289,290.75,37598606,1,0
4-Nov-04,290.25,291,288.5,289,34661418,1,0
3-Nov-04,289.5,291.75,288.5,291.5,19744783,0,1
2-Nov-04,289.75,290.5,288.25,288.75,27147748,1,0
1-Nov-04,288.25,291.5,287.5,290.25,20500918,0,1
29-Oct-04,288,290,287,287,29260185,1,0
28-Oct-04,290.5,292,288.25,289.5,39712267,0,1
27-Oct-04,286.25,290.5,285,290.5,37917230,0,1
26-Oct-04,282,286.75,281,285.5,42592922,1,0
25-Oct-04,282,283.25,280.5,280.5,33675674,1,0
22-Oct-04,286,288.5,283.5,284,37507387,0,1
21-Oct-04,289.25,291,286.5,287,39590361,0,1
20-Oct-04,289,289.5,287,289,30073728,0,1
19-Oct-04,287.75,290,286.5,289.5,48629732,0,1
18-Oct-04,288,289,284.75,286,30913819,1,0
15-Oct-04,289,290,287,289,24331714,0,1
14-Oct-04,288,291,287.25,290.5,41906993,0,1
13-Oct-04,291.25,291.25,287.5,289.5,43251472,1,0
12-Oct-04,284.75,288,284.75,287,34971972,1,0
11-Oct-04,288.5,291,286.75,287.25,43152624,0,1
8-Oct-04,285.25,290.75,285.25,289,27168398,0,1
7-Oct-04,290.25,290.25,285.75,286.5,49557642,1,0
6-Oct-04,290,290.75,287.75,290.25,31667078,0,1
5-Oct-04,291,291.75,289,290.5,32506070,0,1
4-Oct-04,290.25,293.25,287.5,290.75,44861230,0,1
1-Oct-04,286.25,290,284.5,289,21836373,1,0
30-Sep-04,288.75,288.75,284.5,285.25,38688974,1,0
29-Sep-04,287,289,284.75,288.75,33430324,0,1
28-Sep-04,288.25,290.75,287.5,289,48342954,0,1
27-Sep-04,285,290.5,285,289.5,43651866,0,1
24-Sep-04,285,287,284.75,286,28661669,1,0
23-Sep-04,282.5,286.75,282.5,285,42986685,1,0
22-Sep-04,286.25,291.25,282.25,283.5,93523388,1,0
21-Sep-04,282,285.25,279.75,285,73556421,0,1
20-Sep-04,275,276.25,273.25,275.25,27776658,1,0
17-Sep-04,271.75,277,271.75,275.75,53435225,0,1
16-Sep-04,270.75,274,270.5,272.75,23220880,1,0
15-Sep-04,269.5,272.5,269.5,270.5,34709247,1,0
14-Sep-04,269,270.5,268,269.75,30584722,1,0
13-Sep-04,271,273,268.5,269,22998806,1,0
10-Sep-04,269,274,269,271,31767166,0,1
9-Sep-04,266,269.25,266,269.25,28883908,1,0
8-Sep-04,267.75,270,266.5,267,25115775,1,0
7-Sep-04,270.5,270.5,267.5,268.5,28618189,0,1
6-Sep-04,269,271,267.25,270.5,19889491,0,1
3-Sep-04,266.75,269,265,268.75,23777716,1,0
2-Sep-04,263.5,266.25,262,265.5,44607147,1,0
1-Sep-04,267.25,267.25,262.5,263.5,49205677,1,0
31-Aug-04,267,269.75,265.5,266,54048627,0,1
27-Aug-04,266.75,269,265.75,268.5,40564771,0,1
26-Aug-04,267.5,268.75,266.5,267,38209402,1,0
25-Aug-04,266,267.5,264.25,266.5,31165181,1,0
24-Aug-04,267,267,264.5,265,22568743,1,0
23-Aug-04,264.25,266.75,264,266,25598106,0,1
20-Aug-04,263,264,262.25,263.75,24552378,1,0
19-Aug-04,263,264,260.5,264,27023917,0,1
18-Aug-04,260.75,263,260.5,261.25,18956215,1,0
17-Aug-04,262,265,260.5,263,30652389,0,1
16-Aug-04,256.25,262.75,256.25,261.75,37110703,1,0
13-Aug-04,257.5,259.5,257,258.5,16768556,1,0
12-Aug-04,255.5,258.5,255.5,257.75,31023497,1,0
11-Aug-04,259,259.25,254.75,256.5,18485396,1,0
10-Aug-04,253.75,258.25,253.75,258,40866198,0,1
9-Aug-04,259.75,260.75,254.25,254.25,41979832,1,0
6-Aug-04,259.5,261.25,256,257.5,53655275,0,1
5-Aug-04,261.25,262.5,258.75,261.5,25357812,0,1
4-Aug-04,256,260.75,255,259.5,31807087,1,0
3-Aug-04,256.5,257,254.25,256.25,19592886,1,0
2-Aug-04,254.5,255.75,252.5,255,24696646,1,0
30-Jul-04,259.25,259.5,254.5,254.5,32712001,1,0
29-Jul-04,253.25,258.75,253.25,258.5,21445970,0,1
28-Jul-04,255,255.5,251.75,252.5,27662112,1,0
27-Jul-04,252.75,254,251.5,253.75,16796466,0,1
26-Jul-04,251.25,253,251,251.5,18960819,1,0
23-Jul-04,255.25,257.25,251,251,21696437,1,0
22-Jul-04,254,256.75,254,254.75,18281887,0,1
21-Jul-04,257.75,258,254.75,256.25,34851654,0,1
20-Jul-04,257,257.25,254,256.25,28501803,0,0
19-Jul-04,258,258.5,257,257.25,31113387,0,1
16-Jul-04,256.25,258.5,256,258.5,32033288,0,1
15-Jul-04,258.25,259,256,257,23755683,1,0
14-Jul-04,257.75,259,258.75,259,42626913,0,1
13-Jul-04,258.25,258.5,257.5,257.75,31702631,1,0
12-Jul-04,258.25,259,256.5,257,36036633,1,0
9-Jul-04,258.25,258.25,256.25,257.75,38970577,0,1
8-Jul-04,256.25,259.75,255,258.75,49124370,0,1
7-Jul-04,258.25,259,256,257,47848823,1,0
6-Jul-04,262,262,257.75,258.75,45358750,0,1
5-Jul-04,259,261.5,258.5,260,41128114,0,1
2-Jul-04,258,259.75,254.75,258.5,100234804,1,0
1-Jul-04,266.5,266.5,261,262.5,66982595,0,1
30-Jun-04,268,269.5,265.75,266.25,40725780,0,1
29-Jun-04,268,269,266.5,268.5,36464717,0,1
28-Jun-04,269.75,269.75,266.25,267.5,46805943,1,0
25-Jun-04,268,270,267.75,269.75,31606202,0,1
24-Jun-04,269.5,270,267.25,268.75,40575536,1,0
23-Jun-04,267.25,269.75,266.75,269.25,34025454,0,1
22-Jun-04,267.5,268,266.25,267,39355662,1,0
21-Jun-04,268.25,268.75,265.5,268.75,32700092,0,1
18-Jun-04,265,268.5,263.75,268.25,84260081,1,0
17-Jun-04,260.25,264,259.25,263,64329190,1,0
16-Jun-04,259,260.5,257.5,260.5,38221528,1,0
15-Jun-04,257.5,259.25,256,259.25,45930050,1,0
14-Jun-04,259.25,259.25,256.5,257.25,20568385,1,0
11-Jun-04,259.75,259.75,256.25,258.75,20850345,0,1
10-Jun-04,258,259.5,257.25,258.75,36712780,0,0
9-Jun-04,260,260,257.25,258,34855205,1,0
8-Jun-04,258.5,259.75,255.75,258.25,27325157,0,1
7-Jun-04,257.5,258.75,256,257.75,25946184,1,0
4-Jun-04,254.75,257.75,254.5,257.5,25583317,1,0
3-Jun-04,254,256,251,255.25,35471294,1,0
2-Jun-04,252,255.5,250.5,254,28219706,1,0
1-Jun-04,250,251,249.75,250,13169025,1,0
28-May-04,253.75,253.75,248.5,249,28575472,1,0
27-May-04,249.5,252.5,249.5,252.25,35568667,0,1
26-May-04,250.25,251.5,249.25,250,26809257,1,0
25-May-04,247,250.5,247,249,34787156,1,0
24-May-04,248,248.75,247,248.25,14939523,1,0
21-May-04,249.5,249.5,247.25,248,26727707,1,0
20-May-04,250.25,250.5,246.25,248,17440984,0,0
19-May-04,249,250.25,247.5,250.25,40082430,0,1
18-May-04,247.5,249.75,247.5,248.75,35333294,1,0
17-May-04,245,248,243.5,247.5,19850127,1,0
14-May-04,247.25,247.5,245.25,245.5,22227022,1,0
13-May-04,246,247.25,245,246.75,24842626,0,1
12-May-04,248.25,248.25,245.25,245.5,22690512,1,0
11-May-04,250,250,247,248.25,36721648,0,1
10-May-04,247.5,250.5,245,247.25,47699984,1,0
7-May-04,251.25,252,248,248.5,48222108,0,1
6-May-04,254,256.5,251,252,27382171,0,1
5-May-04,251,256,251,255.5,44776437,0,1
4-May-04,249,253,248,251.75,37856813,1,0
30-Apr-04,250.75,251.75,247.75,248.75,22112987,1,0
29-Apr-04,251.75,252.5,248.75,251.25,30121313,0,1
28-Apr-04,253,254,251.25,252.5,45394127,0,1
27-Apr-04,254.5,257.5,254.5,256,38265435,0,1
26-Apr-04,255.75,257,254,255,42708659,1,0
23-Apr-04,255.25,257,253,256,46308626,0,1
22-Apr-04,252,254,250,253.75,67095737,1,0
21-Apr-04,254.5,255.25,251,251.5,71872226,1,0
20-Apr-04,258,258.75,254.5,256.5,60599423,0,1
19-Apr-04,253.5,260,251.25,260,57214386,0,1
16-Apr-04,252.25,258,251.75,251.75,61329602,1,0
15-Apr-04,252.75,252.75,247.75,251.5,28388778,1,0
14-Apr-04,253.75,254.75,250,250.25,34755385,1,0
13-Apr-04,252,255.25,252,253.5,44760070,0,1
8-Apr-04,247,251.25,247,251,57384934,1,0
7-Apr-04,250.25,253.5,241,241,65607570,1,0
6-Apr-04,249.25,252,247.5,250,45363728,0,1
5-Apr-04,247,248.75,245.5,247.5,45477494,1,0
2-Apr-04,247.75,249.5,246.25,247.5,33778119,0,0
1-Apr-04,247.5,248.25,245.5,247.25,53795693,1,0
31-Mar-04,246.5,249,243.75,245.75,63648325,1,0
30-Mar-04,249.25,250.25,245.75,247,65125962,0,1
29-Mar-04,250,250,242,249,48062699,0,1
26-Mar-04,252,254,246.25,248.75,46855369,1,0
25-Mar-04,246,253.5,244.5,253.5,46358111,0,1
24-Mar-04,247.75,249.5,244.5,245.5,51765330,1,0
23-Mar-04,251,252.75,246.75,248.25,41706867,0,1
22-Mar-04,254.25,257,251.5,251.5,44304229,0,1
19-Mar-04,252.75,258,252.5,258,83566264,0,1
18-Mar-04,253.75,254.5,251.5,253.25,42210436,1,0
17-Mar-04,255.5,255.75,252,254,46929197,0,1
16-Mar-04,251.75,255,250.25,255,31613035,0,1
15-Mar-04,254.25,255,252,252,38255719,1,0
12-Mar-04,253.5,255,248.5,254.75,54797990,0,1
11-Mar-04,259,261.75,254.25,254.25,80506287,1,0
10-Mar-04,255.25,261,255,261,70558510,0,1
9-Mar-04,255.25,256.75,254.5,255.25,43364997,1,0
8-Mar-04,253.5,257.5,250.25,255.75,48693930,0,1
5-Mar-04,253.75,254,250,251.75,35752182,1,0
4-Mar-04,254,255.75,252.5,253.75,23777829,0,1
3-Mar-04,256,256,250,255,53139643,0,1
2-Mar-04,257,259.25,254.5,255.5,42718385,0,1
1-Mar-04,258,258.5,255.5,257.25,34077687,0,1
27-Feb-04,254.75,258.75,253,257.5,56134194,0,1
26-Feb-04,253,254.75,252.25,253.75,44150830,1,0
25-Feb-04,252.25,254.5,251,253.25,42136231,1,0
24-Feb-04,252.25,257,251,252.5,52194477,1,0
23-Feb-04,254.75,255.5,249,251.75,45574998,1,0
20-Feb-04,253.25,258.5,252.5,254.25,65269644,0,1
19-Feb-04,251.75,255.75,250.5,254.25,44009028,0,0
18-Feb-04,251.5,254,250.25,252,43950241,1,0
17-Feb-04,248.75,253.75,248.75,251.25,52638427,1,0
16-Feb-04,247.75,250.5,247.75,249,47977782,1,0
13-Feb-04,244.5,251.5,248,248.75,78783851,1,0
12-Feb-04,240,247,240,244.25,62074601,1,0
11-Feb-04,241,241,237.75,240.5,45729746,1,0
10-Feb-04,242,243.75,238.75,239.25,43820927,1,0
9-Feb-04,244,244.75,242.25,242.5,37618727,0,1
6-Feb-04,240.75,242.25,237.25,241.75,45535620,1,0
5-Feb-04,243.25,244.5,239,239.5,57228019,1,0
4-Feb-04,243.25,246.25,242,244.25,34300273,0,1
3-Feb-04,243,243.75,240.75,243.5,54516811,1,0
2-Feb-04,239.81,241.75,237.5,240.75,35403734,1,0
30-Jan-04,240.45,243.5,234,238.5,81641773,1,0
29-Jan-04,240.5,241.75,236,237,45483503,1,0
28-Jan-04,240,243.25,238.5,240,45151302,0,1
27-Jan-04,242,244,240,240.75,54811735,0,1
26-Jan-04,242.75,245.5,242.5,242.5,58878502,0,1
23-Jan-04,242,247,240.5,240.75,61622337,1,0
22-Jan-04,245.97,249.5,245,245.5,65776477,0,1
21-Jan-04,248.36,250,245,248.25,59118027,0,1
20-Jan-04,245.25,249.25,244.75,245.25,33958429,1,0
19-Jan-04,248.75,250.5,248,248.25,34974763,0,1
16-Jan-04,243.5,248,243,248,57471517,1,0
15-Jan-04,246.75,247,240,242,85326754,1,0
14-Jan-04,246,248.75,244,247,128626628,0,1
13-Jan-04,251.57,255.75,247.5,247.75,117565041,0,1
12-Jan-04,258.25,260.5,256.25,258.25,43530095,0,1
9-Jan-04,260,263,259,259.5,46966706,0,1
8-Jan-04,260.37,264.75,258.75,260,50378258,0,1
7-Jan-04,261.5,264,259.5,262,42837311,0,1
6-Jan-04,259.25,262.5,253.75,260.75,64253622,1,0
5-Jan-04,253.69,256.5,251.5,253.5,28103833,1,0
2-Jan-04,257.25,260.75,255.5,256.5,15744119,0,1
31-Dec-03,254.5,258,253,257.75,6832146,0,1
30-Dec-03,253.25,256,251.5,254,14685460,1,0
29-Dec-03,249,253,249,252,9724268,1,0
24-Dec-03,248,250.25,248,249.25,3635075,1,0
23-Dec-03,248.5,249.5,244.75,249.5,14519162,0,1
22-Dec-03,246.5,247,244.25,245,22864878,1,0
19-Dec-03,247.28,248.75,245.5,247,32182039,0,1
18-Dec-03,245.25,248.5,245,246.25,40311309,1,0
17-Dec-03,245.25,246,243,245.25,35599741,1,0
16-Dec-03,243.75,247,243,243.75,45260431,1,0
15-Dec-03,248,249.5,243.25,244,29722177,0,1
12-Dec-03,242.5,246,242.5,245.25,33110455,0,1
11-Dec-03,242.25,243.5,240.5,243,52679316,1,0
10-Dec-03,242,244.25,240.25,242.75,57840194,1,0
9-Dec-03,245.5,246.75,243.25,244.25,70199476,0,1
8-Dec-03,245.25,246.5,243.5,244.25,27661156,0,0
5-Dec-03,238.76,250.75,245.25,246,28019559,0,1
4-Dec-03,249.75,253,246.5,249.5,37544100,0,1
3-Dec-03,246,250,244.5,250,43838423,0,1
2-Dec-03,248,251.75,245.25,246.5,43920012,1,0
1-Dec-03,253,253,247.5,250,36004462,0,1
28-Nov-03,248.81,250.25,246.5,248.75,22297500,1,0
27-Nov-03,249,250.75,246,247.75,19338853,1,0
26-Nov-03,252,252.25,247,248.5,39484567,0,1
25-Nov-03,252.75,254.25,247.75,252.75,66726224,0,1
24-Nov-03,238.5,244.75,238.5,244.75,40012841,1,0
21-Nov-03,240.5,240.75,235.25,238.25,42386366,1,0
20-Nov-03,241.75,241.75,237.25,240.5,34340556,0,1
19-Nov-03,241.75,244.75,240,240.25,50983552,1,0
18-Nov-03,410.63,247,242.75,243.25,29790414,0,1
17-Nov-03,243.5,246.25,243.5,244.5,31123301,0,1
14-Nov-03,243.5,248,243,246.5,48244628,0,1
13-Nov-03,247.75,249.25,242.75,243,66300094,1,0
12-Nov-03,239.5,247.25,239.25,246.25,45454226,0,1
11-Nov-03,239,241,236.75,239,28448273,1,0
10-Nov-03,238,241.5,238,239.25,35063558,0,1
7-Nov-03,238.25,241.75,237.25,240.25,24561226,0,1
6-Nov-03,238.25,239.5,236,238.5,40153826,1,0
5-Nov-03,238,238.75,236,238,33100574,1,0
4-Nov-03,235.5,238.5,235.5,238.5,46201610,0,1
3-Nov-03,235.25,237,234.75,237,43572734,1,0
31-Oct-03,239.5,239.5,235.25,236.25,47437337,1,0
30-Oct-03,236.5,240.5,236.5,239.75,58327076,0,1
29-Oct-03,238.25,238.25,235.5,237.25,45810164,1,0
28-Oct-03,236.75,237.25,235,236.5,27162354,1,0
27-Oct-03,236,237.25,234.5,237.25,38431629,0,1
24-Oct-03,235.5,236,233.25,235,37440734,1,0
23-Oct-03,235,235,233,234.75,58426037,1,0
22-Oct-03,237.5,238.25,233.5,234.75,57915087,0,0
21-Oct-03,240.75,241.5,236,237.75,41203276,0,1
20-Oct-03,237.5,242,237.5,239.75,45945757,0,1
17-Oct-03,234.5,239.75,233.75,239.25,59251913,1,0
16-Oct-03,235,236.25,233.75,234.75,69017477,1,0
15-Oct-03,239.25,239.25,235.25,235.5,68597693,0,1
14-Oct-03,239.75,240.75,236.5,237.75,53899869,0,1
13-Oct-03,239.25,240,236,238.75,51947062,0,1
10-Oct-03,241,242.75,237.25,238.5,41195202,1,0
9-Oct-03,242.25,243,240.5,242.75,40019329,0,1
8-Oct-03,244.25,245.25,238.75,241.5,56385095,1,0
7-Oct-03,242,244.5,238,244.5,38790562,0,1
6-Oct-03,242.25,243.5,239.25,241,32643666,1,0
3-Oct-03,240,243,239.25,242.5,47247787,0,1
2-Oct-03,239.5,240,236,240,51131835,1,0
1-Oct-03,241,243,237,238,85715909,1,0
30-Sep-03,241,244.75,238.5,241,77002575,0,1
29-Sep-03,240.75,245.5,239.5,239.5,64696464,1,0
26-Sep-03,233.5,243,230,241,97632611,0,1
25-Sep-03,239,239.75,233.5,235,39711298,1,0
24-Sep-03,240.75,242.25,239,241.25,31397993,0,1
23-Sep-03,241.25,244.25,240.5,243.25,44798846,0,1
22-Sep-03,241.5,241.5,239,240.5,44874071,1,0
19-Sep-03,245,245.75,240.75,242.5,53133739,0,1
18-Sep-03,240,244,238,244,51487159,0,1
17-Sep-03,247,247,240.25,241,72584505,1,0
16-Sep-03,235,243.25,234.5,242.5,110997814,0,1
15-Sep-03,224.25,228.75,224.25,228.5,41046334,1,0
12-Sep-03,225.25,226.5,223.5,224.5,32901299,1,0
11-Sep-03,225,226.25,222.5,224.5,33968447,0,0
10-Sep-03,224,225.5,222,224.5,32846468,0,0
9-Sep-03,225.75,226,222.5,224,37204829,1,0
8-Sep-03,224.25,225.75,222.25,225.5,29485580,0,1
5-Sep-03,223.5,224.5,221,223.75,40854861,1,0
4-Sep-03,222,223,220,223,32952586,1,0
3-Sep-03,223.75,223.75,220.75,221.5,38883881,1,0
2-Sep-03,220.5,223.75,218.75,222.25,70461427,0,1
1-Sep-03,218,221.25,217.5,219,50116088,1,0
29-Aug-03,215.5,219,213,216,75643236,1,0
28-Aug-03,213,216.25,211.75,213,49442323,1,0
27-Aug-03,216,216.5,212.5,213,42109334,0,0
26-Aug-03,215.25,216.75,212.5,214,38087934,0,1
22-Aug-03,217,217.5,214.5,215.75,26473724,0,1
21-Aug-03,215.5,221,215.5,216,41906829,0,1
20-Aug-03,219,219.5,214.5,215.5,46090835,1,0
19-Aug-03,217,220.5,217,218,31448431,0,1
18-Aug-03,216.5,218.75,216.25,218,29506692,0,0
15-Aug-03,219.5,222.5,214.25,218,36435595,0,0
14-Aug-03,222,222.75,218.25,220.5,24381143,0,1
13-Aug-03,221,222.5,218.75,219.75,21596453,1,0
12-Aug-03,220.5,220.75,217.5,220.5,27443381,0,1
11-Aug-03,223,224,219.75,220.5,12603233,0,0
8-Aug-03,219.5,224,218,223,64017409,0,1
7-Aug-03,216.25,219.5,215.5,219,39853733,1,0
6-Aug-03,216.75,217.5,213.75,216.25,26516637,1,0
5-Aug-03,216.5,218,212.25,216,33775673,1,0
4-Aug-03,211,217.25,210.25,213.75,23916675,1,0
1-Aug-03,215.75,216.5,211.25,211.25,29702886,1,0
31-Jul-03,216,217.75,214.75,215.25,20164108,0,1
30-Jul-03,217.75,218,214.5,217,18090709,0,1
29-Jul-03,218,221,215,217,15709908,0,0
28-Jul-03,219.75,222,217,219.25,15158720,0,1
25-Jul-03,224,224.25,217.5,218,41236899,1,0
24-Jul-03,214.5,226.75,214.5,226.75,46410716,0,1
23-Jul-03,215.25,220,214.5,216.5,29689575,1,0
22-Jul-03,217,217.5,215.25,217.5,18265705,0,1
21-Jul-03,217,218.75,215,216,19056326,1,0
18-Jul-03,212,219.25,212,217,34679656,0,1
17-Jul-03,211.5,215.5,211.5,213,27587041,1,0
16-Jul-03,217.5,218.75,212,212.5,36406953,1,0
15-Jul-03,218.5,219.5,214.25,216.5,21908876,0,1
14-Jul-03,216.25,220.75,215,220,21669374,0,1
11-Jul-03,215.25,219,210.5,214.75,57434325,1,0
10-Jul-03,210,212,207,210,46032144,1,0
9-Jul-03,214.75,214.75,208.5,210,35881908,0,0
8-Jul-03,214,215.75,211,214,44598288,0,1
7-Jul-03,215.25,218,213.75,215,26186342,0,1
4-Jul-03,216,217.75,214,216.5,12606793,0,1
3-Jul-03,213.5,216.5,213.5,215.75,47455620,1,0
2-Jul-03,218.5,218.5,213.5,215,47628874,1,0
1-Jul-03,217.25,220.25,215.75,215.75,60853043,0,1
30-Jun-03,217,220,217,219.25,51702745,0,1
27-Jun-03,219,220.5,217,219,57815303,1,0
26-Jun-03,216.25,218.5,214.75,217.25,45074977,1,0
25-Jun-03,216,216,211.75,215,53592674,1,0
24-Jun-03,211,213.5,209.25,211.5,31748170,1,0
